title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Inflationen taber fart for anden måned i streg,09.01.2023 00:00,"Forbrugerpriserne var i december 8,7 procent højere end for et år siden. Det er tæt på niveauet fra november, hvor tallet var 8,9, viser tal fra Danmark Statistik.Dermed falder inflationen for anden måned i træk.Opdateres...",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Nyt projekt skal opspore unge med svær ensomhed,18.01.2023 00:00,Nyt projekt skal opspore unge med 'svær ensomhed',https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Ulykke i USA kan forsinke levering af danske F-35-kampfly,27.01.2023 00:00,"En ulykke med et F-35-kampfly i USA kommer med al sandsynlighed til at forsinke leveringen af kampfly til Danmark.Det oplyser Forsvarets Materiel- og Indkøbsstyrelse ifølge Ritzau.Ulykken medfører, at producenten, Lockheed Martin, har igangsat en undersøgelse og midlertidigt har sat leveringen af flytypen på pause.Der skulle være ankommet et kampfly i februar og flere på et senere tidspunkt på året.- De præcise konsekvenser for leveringstidspunktet kendes ikke på nuværende tidspunkt, og det samme gør sig gældende for de efterfølgende leveringer i 2023, skriver styrelsen ifølge Ritzau.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Halvdelen af parkeringspladserne i hjertet af København bliver sløjfet,10.01.2047 00:00,Halvdelen af parkeringspladserne i hjertet af København bliver sløjfet ,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Hemmelige papirer fra Bidens vicepræsidenttid fundet på kontor,10.01.2049 00:00,"Klassificerede dokumenter fra Joe Bidens tid som vicepræsident i USA blev i november fundet hos en tænketank i Washington D.C. af den amerikanske præsidents personlige advokater.Det oplyser en advokat i Det Hvide Hus ifølge Reuters.Dokumenterne blev fundet på Bidens kontor på Penn Biden Center for Diplomacy & Global Engagement den 2. november.Ifølge CBS News har justitsminister Merrick Garland bedt USA's statsadvokat i Chicago om at gennemgå de klassificerede dokumenter, som er blevet overdraget til USA's nationale arkiv.Biden havde med jævne mellemrum brugt denne kontorplads fra 2017 frem til hans præsidentkampagne i 2020.Det Hvide Hus underrettede Nationalarkivet om dokumenterne, hvorefter dokumenterne blev overdraget til Nationalarkivet, oplyser præsidentens særlige rådgiver, Richard Sauber, ifølge Reuters.Sauber slår fast, at dokumenterne ikke har været genstand for nogen tidligere anmodning eller undersøgelse af Nationalarkivet.Han sætter hverken ord på indhold eller klassificeringsniveau.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Kina indfører visumstop for sydkoreanere,10.01.2023 07:15,"De kinesiske myndigheder har stoppet al udstedelse af visum til sydkoreanere. Visumstoppet gælder både for turister og forretningsrejsende. Det skriver AP.Beslutningen er truffet som et modsvar til de regler for indrejse, Sydkorea har indført for kinesere, hvor der blandt andet kræves test for coronavirus, mens flytrafikken fra Kina også begrænses.Den kinesiske ambassade i Sydkoreas hovedstad, Seoul, skriver på sin hjemmeside, at visumstoppet vil blive fjernet, så snart Sydkorea fjerner sine ""diskriminerende tiltag for indrejsende fra Kina"".En lang række lande verden over har den seneste tid indført restriktioner for rejsende fra Kina, der i øjeblikket oplever en voldsom smittespredning, efter at landet fjernede sin nul-covid-politik i begyndelsen af december.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Dagens vejr: Tirsdag bliver tør for de fleste,10.01.2023 07:09,"Ovenpå en meget våd start på januar, giver tirsdag os en dag uden særlig mange dråber fra oven.Det, der kommer, bliver som byger, og det er kun de færreste, der vil opleve det.I stedet vil der være plads til lidt eller nogen sol i den første halvdel af dagen, men fra middag ligger skyerne mere tæt over os.Temperaturen stiger til et niveau mellem fire og syv grader med en let til frisk vind fra sydvest. I aften bevæger et større regnvejr sig ind over landet fra vest og giver vand til onsdag middag.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Flere demonstranter døde i forbindelse med sammenstød i Peru,10.01.2023 07:01,"Urolighederne fortsætter i Peru, hvor flere personer har mistet livet i forbindelse med sammenstød mellem demonstranter og regeringsstyrker.Den peruvianske premierminister, Alberto Otárola, siger ifølge Reuters, at der har været ""organiserede angreb"" på politifolk.Der er en del usikkerhed forbundet med dødstallet. Ifølge Reuters har mindst ni personer mistet livet, mens andre medier beretter om op til 17 døde.Urolighederne i Peru brød ud i begyndelsen af december, hvor daværende præsident Pedro Castillo blev anholdt og afsat. Det skete, efter at han havde forsøgt at ophæve landets kongres, inden den skulle stemme om, hvorvidt han skulle stilles for en rigsret.Den 53-årige Castillo anklages blandt andet for oprør og sammensværgelse.Demonstranterne kræver, at Castillo bliver løsladt, at landets nuværende præsident, Dina Boluarte, går af, og at der udskrives valg.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
Kyiv og København drøfter venskabsby-aftale: På den måde kan vi hjælpe fra en hovedstad til en anden,10.01.2023 06:59,"Kyivs borgmester, Vitali Klitschko, har rakt ud til Københavns Kommune, i håb om at der kan indgås en venskabsby-aftale mellem Kyiv og København.På Københanvs Rådhus er man derfor nu ved at se på, hvordan en konkret aftale kan se ud, og hvad de to hovedstæder kan samarbejde om.Det oplyser Københavns Kommune i en pressemeddelelse.- Det er mit håb, at vi kan gøre endnu mere for deres hjemland i krig ved at bidrage til genopbygningen af Kyiv. På den måde kan vi hjælpe fra en hovedstad til en anden, og vi kan knytte vores befolkninger endnu bedre sammen, lyder det fra overborgmester Sophie Hæstorp Andersen (S).Ifølge pressemeddelelsen kigger man hos Københavns Kommune på muligheden for, at man kan sende medarbejdere til Kyiv, der kan hjælpe med rådgivning indenfor byggeri, byudvikling og planlægning i forbindelsen med genopbygningen af den ukrainske hovedstad.Aftalen er først en realitet, når Kyiv formelt har godkendt den, og når den er godkendt af Københavns Kommunes Borgerrepræsentation.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
"Danske Bank lover, de vil være bæredygtige - men investerer milliarder i sorte olieselskaber",10.01.2023 06:00,"Danske Bank lover, de vil være bæredygtige - men investerer milliarder i sorte olieselskaber ",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,10.01.2023 07:17
