title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Dansk Erhverv og HK Handel har indgået forlig om overenskomst,01.03.2038 00:00,"Dansk Erhverv og HK Handel har indgået forlig om overenskomst, erfarer DR Nyheder.Aftalen forventes at blive præsenteret klokken 10.00.Du kan følge præsentationen på dr.dk og DRTV.Opdateres...",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
FBI: Covid-19-pandemien skyldes højst sandsynligt læk fra laboratorie i Kina,01.03.2023 07:07,"Undersøgelser foretaget af det amerikanske forbundspoliti, FBI, peger på, at covid-19-pandemien ""højst sandsynligt"" var et resultat af en potentiel laboratoriehændelse i Wuhan i Kina.- Vi taler om et potentielt læk fra et kinesisk regeringskontrolleret laboratorium, der dræbte millioner af amerikanere, siger FBI-direktør Christopher Wray i et interview med Fox News.Udtalelserne kommer, efter en klassificeret rapport fra det amerikanske energiministerium med ""lav sikkerhed"" også kom frem til, at en lækage fra et kinesisk laboratorie var den mest sandsynlige forklaring på pandemien.Der er dog langt fra konsensus om denne vurdering i efterretnings- og forskningskredse. Størstedelen af efterretningssamfundet mener stadig, at covid-19 enten er opstået naturligt i naturen, eller at der stadig er for få beviser til at kunne dømme på den ene eller anden måde, skriver CNN.Kina har blankt afvist, at en kinesisk laboratoriehændelse skulle være skyld i pandemien og har kaldt beskyldningen nedgørende, beretter BBC.Ifølge de amerikanske sundhedsmyndigheder har USA registreret over 103 millioner coronatilfælde med 1,1 millioner dødsfald til følge.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
"Ungdomsorganisationer: Hvorfor må vi stadig lege med TikTok, når de voksne ikke må?",01.03.2023 07:00,"Ungdomsorganisationer: Hvorfor må vi stadig lege med TikTok, når de voksne ikke må?",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Vi tager hul på foråret med tåge og sol,01.03.2023 06:58,"Årets første forårsdag starter gråt og koldt ud for de fleste med tåge og temperaturer lige omkring frysepunktet.Vejene kan derfor være glatte fra morgenstunden, og en hue kan være nødvendig, selvom kalenderen nu siger forår.I løbet af dagen vil solen bryde gennem tågen nord fra, og i eftermiddag vil de fleste få solen at se. Temperaturerne stiger og vil komme op på 6-8 grader de steder, det bliver varmest, og vindforholdene er fortsat rolige.En flot og solrig start på foråret bliver det derfor med mulighed for at suge flere d-vitaminer til sig.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
"Tennisstjerner raser mod flade og lodne bolde, der kan have forværret Holger Runes skade",01.03.2023 06:23,"Tennisstjerner raser mod 'flade' og 'lodne' bolde, der kan have forværret Holger Runes skade",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Mindst 32 omkommet efter voldsom togkollision i Grækenland,01.03.2023 06:45,Mindst 32 omkommet efter voldsom togkollision i Grækenland,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Politisk veteran vinder præsidentvalget i Nigeria,01.03.2023 05:26,"70-årige Bola Tinubu kan kalde sig sejrsherre efter præsidentvalget i Nigeria, der blev afholdt i lørdags.Det oplyser Den Uafhængige Nationale Valgkommission (Inec), efter de sidste stemmer er blevet talt, ifølge nyhedsbureauet Reuters.Tinubus parti Progressives Congress (APC) dannede også regering før lørdagens valg med afgående præsident Muhammadu Buhari i spidsen.Tinubu fik ifølge Inec knap 8,8 millioner stemmer.De to andre frontløbere - i form af tidligere vicepræsident Atiku Abubakar fra det største oppositionsparti, Peoples Democratic Party (PDP), og Peter Obi fra det mindre Labour Party - vandt henholdsvis 6,9 millioner og 6,1 million stemmer.Den kommende præsident er en erfaren herre i nigeriansk politik og var blandt andet guvernør i staten Lagos i 1999 til 2007, skriver Ritzau.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Eksperter forbløffede over brøler i Samsam-sag: Spansk politi undersøgte forkert oprørsgruppe,01.03.2023 05:09,Eksperter forbløffede over brøler i Samsam-sag: Spansk politi undersøgte forkert oprørsgruppe,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Voldsom togulykke i Grækenland: Flere har mistet livet,01.03.2023 02:20,"Et godstog og et passagertog er af ukendte årsager kørt ind i hinanden tæt ved den græske by Larissa.Mindst 26 mennesker har mistet livet, og mindst 85 er blevet kvæstet i ulykken. Det oplyser landets brandvæsen, skriver Ritzau.De to tog kolliderede sent tirsdag aften, og redningshold arbejder natten til onsdag på at evakuere passagerer.Efter ulykken brød der brand i mindst to vogne. Branden er senere blevet slukket.Flere passagerer var ikke ved bevidsthed, da de blev bragt ud af vognene, oplyser myndighederne.Tv-stationen Skai har vist billeder af afsporede vogne med store skader og ødelagte vinduer.Redningsarbejdere kan ses med lommelygter, mens de leder efter fastklemte passagerer.- Der var panik i vognen. Folk skreg, siger en ung mand, der blev evakueret, til Skai.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Afskaffelse af store bededag går verden rundt,02.03.2023 23:44,"Det er heller ikke gået det store udland forbi, at store bededag er blevet afskaffet.Britiske BBC beskriver, hvordan afskaffelsen af ""Great Prayer Day"" skal øge udgifterne til Forsvaret.Nyhedsbureauet AP har også samlet nyheden op og citerer SF's Karsten Hønge for at sige ""Stop the thief"" - stop tyven på dansk.- The government is ordering people to work one day more, der kan oversættes til, ""regeringen beordrer folk at arbejde en dag ekstra"".Et citat, der også stammer fra Karsten Hønge, fra den tre timer lange debat i Folketingssalen.Også det tyske Deutsche Welle (DW) rapporterer om dagens afstemning, og det gør det norske nyhedsbureau NTB ligeledes.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Afbud baner vejen for Holger Rune,02.03.2023 23:43,"To af de bedst rangerede spillere har meldt afbud til denne uges ATP-turnering i Acapulco, kort før de skulle i aktion i første runde.Det mest prominente afbud står den spanske verdenstoer, Carlos Alcaraz, for.Også Cameron Norrie har sendt et sent afbud til Acapulco på grund af træthed. Han var femteseedet i turneringen.Fjerdeseedede Holger Rune, der natten til tirsdag dansk tid spillede sig videre til anden runde i turneringen, stod til at møde Norrie i kvartfinalen, og dermed er danskerens vej til succes i Mexico blevet lidt lettere.Holder seedningerne, skal Rune i semifinalen møde norske Casper Ruud, der er seedet som nummer to.Alcaraz befandt sig i den modsatte del af lodtrækningen og kunne før sit afbud først blive Runes modstander i finalen./ritzau/",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
PFAS-stoffer fundet i forhøjede mængder i syv af ti prøver,02.03.2023 23:42,"Grundvandet under 1.161 af Danmarks forurenede grunde indeholder PFAS i koncentrationer, der er over grænseværdien.Ved den værste forurening var indholdet af PFAS cirka 100.000 gange over grænseværdien, skriver Politiken, som har lavet en kortlægning med aktindsigter fra fem regionerPrøverne er ikke taget fra drikkevand, da boringer bliver lukket eller vandet renset, hvis der bliver fundet PFAS i farlige mængder i drikkevandsboringer.Prøverne er de første af i omegnen af 16.000 prøver af potentielle giftgrunde, som regionerne vil undersøge for PFAS.Indtil videre har regionerne konstateret høje koncentrationer af giftige fluorstoffer - PFAS - i syv ud af ti prøver af grundvandet.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
Ikea Danmark fastholder rekordhøj omsætning,02.03.2023 22:59,"Ikea i Danmark har i sit forskudte regnskabsår 2021/22 formået at fastholde sin omsætning i et niveau på højde med rekorden sidste års coronaramte periode 2020/21.- Det har været et udfordrende år for detailhandlen globalt set, men takket være dygtige og arbejdsomme medarbejdere kan vi i dag præsentere et tilfredsstillende årsresultat, siger Christian Mouroux Pedersen, som er kommunikationschef for Ikea Danmark.Omsætning landede sidste år på 4,9 milliarder kroner, ligesom den gjorde året forinden.Efter et år med nulvækst skruer detailkæden ambitionerne op og forventer en omsætningvækst på seks procent.Kædens samarbejde i år med Sabine Marcelis har også fået danskere og borgere verden over til at vrimles til Ikea for at få en del af kollektionen med hjem.Ikeas regnskabsår strækker sig fra 1. september til 31. august.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,01.03.2023 07:18
