title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Løkke overlader driften af LøkkeFonden til sin datter,23.01.2023 00:00,"Det er uforeneligt både at være minister og formand for LøkkeFonden.Derfor har Moderaternes leder og udenrigsminister, Lars Løkke Rasmussen, trukket sig fra formandsposten.Posten bliver dog i familien, for Lisa Løkke Rasmussen går i fars fodspor og skal i stedet stå i spidsen for fonden, oplyser Moderaternes pressechef, Stefan Hvenegaard, til Finans.Da Løkke i 2015 var formand for Venstre og blev statsminister forlod han ligeledes formandsposten i fonden.Lars Løkke Rasmussens fond har siden 2012 arbejdet med udsatte unge drenge, og hjulpet dem væk fra kanten og ind i fællesskabet.Fonden har dog fået kritik for at have for tætte bånd til de danske politikere.For eksempel kom det frem, at Akademikernes A-kasses direktør fik adgang til enetid med Løkke, der dengang var statsminister, efter han havde doneret 50.000 kroner.Løkke Løkke gjorde comeback som bestyrelsesformand i maj 2022. Derved blev det en kort fornøjelse for den mangeårige politiker, der overtog tøjlerne fra sin kone, Sólrun Jákupsdóttir Rasmussen.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Trafikselskab forbyder busreklamer af seksuel karakter,16.01.2038 00:00,"Et par bare bryster er et blot et eksempel på noget af det, som ikke hører hjemme som reklame på en bus.Det mener Midttrafik, der står for busser i blandt andet Aarhus, som på et bestyrelsesmøde har besluttet at forbyde busreklamer med seksuelt indhold, skriver Århus Stiftstidende.Fremover må reklamer ikke indeholde billeder eller tekst af seksuel karakter. De må heller ikke vise udpræget nøgenhed eller nøgenhed i en kontekst, 'der kan vække anstød', skriver avisen.- Der er folk, som føler sig stødt over at se nøgen hud. Vi kan jo alle sammen leve med at se noget mave og lidt mere, men det her handler om blandt andet bryster og om noget, der kan relatere sig til seksuelt indhold, forklarer Midttrafiks bestyrelsesformand Steen Vindum (V).Fremover skal Midttrafiks jurister vurdere, om en reklames indhold er for seksuelt til busserne.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Nick Kyrgios trækker sig fra Australian Open,16.01.2054 00:00,"Australiens bedst rangerede herretennisspiller, Nick Kyrgios, er nødt til at trække sig fra hjemlandets grand slam-turnering, Australian Open, som i disse dage spilles i Melbourne.Det skyldes, at han døjer med en skade i knæet, oplyser en tydeligt skuffet Kyrgios på et pressemøde i Melbourne mandag lokal tid.- Jeg er ikke i tvivl om, at jeg nok skal komme tilbage til min tidligere styrke, men jeg er selvfølgelig knust, siger Kyrgios på et pressemøde.- Det er min hjemmeturnering, og jeg har fantastiske minder herfra med at vinde doubletitlen sidste år.Skaden betyder, at Holger Rune har fået en potentielt lettere vej frem i Australian Open.Kyrgios og Rune stod til at mødes i et opgør i tredje runde, hvis de begge levede op til deres seedninger./ritzau/",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Belarus og Rusland er gået i gang med fælles militærøvelse,16.01.2023 07:06,"Den kommende tid afholder Belarus og Rusland en fælles militærøvelse, og her til morgen er de to landes flyvevåben gået i gang med øvelser.Det oplyser det russiske forsvarsministerium ifølge Reuters.Der har tidligere været en del militære aktiviteter i Belarus, tidligere kendt som Hviderusland, hvilket har skabt en frygt for en russisk offensiv i Ukraine, hvor Rusland deres allierede som springbræt. Belarus er nemlig naboland til Ukraine.Det belarusiske sikkerhedsråd siger ifølge Reuters, at den kommende fælles øvelse 'kun er defensivt orienteret'.Øvelserne varer indtil 1. februar.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Seks køretøjer involveret i ulykke på Midtsjælland,16.01.2023 06:53,"Motorvejen E20 er her til morgen helt spærret i østlig retning mellem Sorø og Ringsted på grund af en færdselsulykke.Det skriver Midt- og Vestsjællands Politi på Twitter.Ulykken er sket mellem afkørsel 36 og 37.Vagtchef ved Midt- og Vestsjællands Politi Jesper Mortensen oplyser, at seks køretøjer er involveret i ulykken.- Vi er på vej derud, og vi kender endnu ikke omfanget af skaderne, siger vagtchefen omkring klokken 06.30 mandag morgen.Ambulancer er også på vej til stedet. Politiet opfordrer til, at bilister finder en alternativ rute, og det vides ikke, hvornår motorvejen ventes åbnet igen.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Frosten er tilbage for første gang i 11 dage,16.01.2023 06:47,"Der venter en tør, flot og kold start på ugen i hele landet, hvor temperaturen for første gang i 11 dage har været under frysepunktet i de tidlige morgentimer.Vi får også plads til lidt sol i dag, men der vil også være skyer og enkelte byger, der dukker op. Sidst på dagen trækker en front op fra syd, og den giver os udbredt regnvejr.Stedvist kan det falde som slud. Temperaturen stiger til et niveau mellem 2 og 6 grader, med en let til frisk vind fra sydvest. I nat kan temperaturen falde til under frysepunktet.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Hjemløselandsholdet for kvinder er klar til VM,16.01.2023 06:39,"Vi skal nogen år tilbage, siden Danmark sidst har kunnet stille med et kvindeligt hjemløselandshold.Det er igen en realitet, og et kampstærkt kvindelandshold deltager i år ved VM.Ifølge OMBOLD, der arrangerer fodboldtræninger og stævner for socialt udsatte, har en bevilling på 640.000 kroner fra Den A.P Møllerske Støttefond har gjort det muligt også at stille med et hold for kvinder i år.VM for hjemløse bliver spillet i Sacramento i USA fra 5. til 13. juni.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
Henvendelser til Børnetelefonen slog rekord i 2022,16.01.2023 06:35,"Over 60.000 har i løbet af sidste år haft brug for at snakke med en rådgiver hos Børnetelefonen.Børns Vilkår, der driver Børnetelefonen, oplyser i en pressemeddelelse, at der er 5.000 flere end i 2021 og det højeste antal nogensinde.Tallene inkluderer også henvendelse til det nye rådgivningstilbud 'HØRT', der blev introduceret i april 2022 som et nyt rådgivningstilbud til unge mellem 15 og 24 år.Selv om der er skaffet flere rådgivere, og man nu har haft døgnåbent hele året, er der fortsat en del henvendelser, der går tabt.Derfor arbejder Børns Vilkår også med at forbedre deres hjemmeside, så børn og unge kan søge hjælp på mere konkrete spørgsmål der, oplyser Rasmus Kjeldahl, der er direktør i interesseorganisationen.Gennemsnitsalderen for de børn og unge, der ringede ind i 2022, var 14 år.Det er gratis og anonymt at ringe til Børnetelefonen på 116 111.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
I dag begraves ekskong Konstantin i Grækenland,16.01.2023 06:27,"Kongelige fra hele Europa deltager i dag i begravelsen af Grækenlands ekskong Konstantin, som døde i sidste uge 82 år gammel.Spaniens kong Felipe og dronning Letizia samt hans far, den tidligere spanske kong Juan Carlos og hans hustru, dronning Sofia af Spanien deltager.Sidstnævnte er søster til Konstantin.Norges kronprins Haakon og kronprinsesse Mette-Marit er også ankommet til Athen.Ekskongen var gift med dronning Margrethes yngste lillesøster, Anne-Marie. Fra Danmark er dronningen, kronprins Frederik, prins Joachim og prinsesse Benedikte med til begravelsen, der bliver en privat begivenhed.Den græske regering har nemlig afvist, at ekskongen får en statsbegravelseBegravelsen vil finde sted nord for Athen i Tatoi efter familiens ønske.Konstantin var Grækenlands konge fra marts 1964 til april 1967, hvor officerer i den græske hær tog magten ved et kup. Han levede i mange år i eksil, men fik i 00'erne lov til igen at bosætte sig i sit hjemland.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
"Louise får hadbeskeder, fordi hun vil have mink i Danmark",16.01.2023 06:24,"Louise får hadbeskeder, fordi hun vil have mink i Danmark",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,16.01.2023 07:17
