title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Hærchef fyret efter stormløb på Brasiliens kongres,18.01.2023 00:00,"Brasiliens præsident, Luiz Inácio Lula da Silva, har lørdag fyret landets hærchef som følge af de tusindvis af højreorienterede brasilianere, der stormede landets nationalforsamling tidligere på måneden.Det oplyser den officielle hjemmeside for de brasilianske væbnede styrker, skriver Reuters.I aftes mødtes hærens nye chef med Lula da Silva og landets forsvarsminister, Jose Mucio. Her sagde Mucio, at der var slået hul i tilliden til hærens top efter stormløbet på kongressen, og regeringen derfor mente, det var tid til forandring.Siden stormløbet 8. januar er 1.500 personer blevet anholdt – herunder den tidligere præsident Jair Bolsonaros justitsminister og chef for militærpolitiet. Bolsonaro selv er mistænkt for at spille en rolle i angrebet.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Hundredvis af turister reddes ud af Machu Picchu under politisk uro,22.01.2039 00:00,"418 turister er reddet ud af den gamle inkaby Machu Picchu i Peru, efter vandreruten dertil er blevet lukket på grund af politisk uro i landet.Det oplyser landets turismeministerium på det sociale medie Twitter.- Takket være et koordineret stykke arbejde mellem alle parter i Netværket for Turistbeskyttelse blev 418 indenlandske og udenlandske besøgende i eftermiddag flyttet fra Machu Picchu til hovedstaden i Cusco-regionen, skriver ministeriet.Ruten til den populære turistattraktion er blevet lukket på ubestemt tid, efter demonstranter angreb en kobbermine, som ligger på vejen. Den politiske krise i Peru spidsede for alvor til, da landets daværende præsident Pedro Castillo forsøgte at opløse landets kongres.Det skete kort tid før, kongressen skulle stemme om, hvorvidt der skulle rejses en rigsretssag mod ham.Urolighederne ser nu ud til at vokse i både hovedstaden, Lima, og på landet. Det kan du læse mere om her.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Kinesiske myndigheder: 13.000 døde af corona i Kina,22.01.2053 00:00,"Omkring 13.000 kinesere er døde af corona mellem 13. og 19. januar. Det oplyser kinesiske myndigheder ifølge Reuters.Tidligere har Kina offentliggjort, at landet har oplevet næsten 60.000 corona-relatede dødsfald på én måned.Den 7. december sløjfede Kina sine strenge coronarestriktioner og åbnede landets grænser.Lige nu samles en masse kinesere til fejring af det kinesiske nytår, der startede i går og fortsætter de næste 14 dage.Verdenssundhedsorganisationen WHO har tidligere meldt ud, at de er bekymret for Kinas manglende deling af corona-data.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Må ofte vende om med kisten bagi: Bedemænd mangler plads til de døde,22.01.2023 07:00,Må ofte vende om med kisten bagi: Bedemænd mangler plads til de døde ,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Flere klassificerede dokumenter fundet hos Biden,22.01.2023 06:49,"Amerikanske myndigheder har fundet yderligere seks klassificerede dokumenter hos den amerikanske præsident, Joe Biden.Dokumenterne blev fundet efter en 12 timers ransagning i Joe Bidens hjem i Delaware, skriver Reuters.Bidens advokat Bob Bauer oplyser, at nogle af dokumenterne stammer fra Bidens tid i det amerikanske senat, hvor han repræsenterede Delaware fra 1973 til 2009.Udover dokumenterne blev nogle håndskrevne noter af Biden også beslaglagt af det amerikanske justitsministerium, der stod bag ransagningen.Med de nye fund vokser Bidens historik med at være i besiddelse af klassificerede dokumenter. Siden nytår er flere dokumenter blevet fundet. Blandt andet på et af Bidens tidligere kontorer og i hans garage.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Dagens vejr bliver mest tørt og skyet,22.01.2023 06:48,"Der er udsigt til en tør og skyet dag i det meste af landet - dog med mulighed for opklaringer med lidt eller nogen sol.Temperaturene svinger mellem frysepunktet og fire graders varme, mens en svag til jævn vind blæser fra øst eller nordøst. Ved Østersøen kan der komme jævn til hård vind, oplyser DMI.I aften og nat ligger skyerne fortsat over landet, men i Nordjylland er der mulighed for lokale opklaringer med risiko for rimtåge.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Kraftig eksplosion sender politiet talstærkt til Brønshøj,22.01.2023 06:39,"Politiet er i øjeblikket massivt til stede i Brønshøj i København, efter en kraftig eksplosion har fundet sted på vejen Kildeager.- Der er ingen personskade eller fare for yderligere. Vi efterforsker sagen og har på nuværende tidspunkt ikke flere oplysninger, skriver politiet på Twitter.Det vides ikke, om eksplosionen skyldes noget kriminelt, eller om der er tale om et uheld.Vagthavende ved Københavns Politi, Henrik Brix, fortæller, at der er sket omfattende materielle skader, men at ingen personer umiddelbart er kommet til skade under eksplosionen.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Dalby vinder UFC-kamp over brasilianer,22.01.2023 06:33,"Den danske MMA-kæmper Nicolas Dalby var i nat dansk tid i buret for at kæmpe mod brasilianske Warlley Alves, der havde hjemmebanefordel i Rio de Janeiro.Dalby endte med at vinde kampen, der blev afgjort på splitdecision, skriver Ritzau.Når kampe afgøres på splitdecision, skyldes det, at dommerne er uenige om, hvem der skal have næven i vejret og udråbes som sejrherre.Her fik Dalby opbakning fra to af kampens dommere og valgt som vinder af kampen.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
LIVE Ritt Bjerregaard er død - følg reaktionerne,22.01.2023 06:26,LIVE Ritt Bjerregaard er død - følg reaktionerne,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
Chris Hipkins bliver ny premierminister i New Zealand,22.01.2023 06:21,"På et partimøde er Chris Hipkins som forventet blevet valgt som ny leder for partiet Labour og bliver dermed New Zealands næste premierminister.Det skriver Ritzau med henvisning til Radio New Zealand.- Jeg glæder mig virkelig til jobbet, siger Hipkins til mediet i et kort interview efter mødet.Hipkins efterfølger Jarcinda Ardern, der tidligere på ugen meddelte, at hun træder tilbage.Den 44-årige Labour-leder blev første gang valgt til parlamentet for samme parti i 2008. I juli 2020 blev han udnævnt som landets sundhedsminister.Hipkins er først landets officielle leder, når han er blevet taget i ed.Chris Hipkins var den eneste nominerede til at tage den magtfulde post",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,22.01.2023 07:15
