title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Stor march over hele landet skal bringe klimaet forrest i valgkampen,11.10.2022 00:00,"I dag vil flere tusinde danskere marchere på gader landet over med bannere, instrumenter og en høj røst for at råbe politikerne op til at komme i gang med at gøre noget for klimaet.Størst forventes Folkets Klimamarch at blive i København, hvor omkring 25.000 mennesker vil stimle sammen kl. 13.00 foran Christiansborgs Slotsplads, oplyser Klimabevægelsen i Danmark, der er arrangørerne bag.Klimamarchen er kulminationen på en grøn valgkamp, og det er afgørende i valgets slutspurt at vise politikerne, at den danske befolkning kræver klimahandlinger, lyder det fra bevægelsen.Udover København forventes der demonstrationer i 14 andre byer som Nykøbing Falster, Viborg, Ærø, Aarhus og Odense.Du kan følge valgkampen live i vores valgblog her.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
"Trine, Stine og Jane sidder uafklarede med tårnhøje regninger efter lang valgkamp: ’Det er pænt ufedt’",19.10.2022 00:00,"Trine, Stine og Jane sidder uafklarede med tårnhøje regninger efter lang valgkamp: ’Det er pænt ufedt’",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
"Brasilianerne går til valg: Neymar vil have Bolsonaro, Brasiliens Beyoncé vil have Lula",24.10.2022 00:00,"Brasilianerne går til valg: Neymar vil have Bolsonaro, 'Brasiliens Beyoncé' vil have Lula",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
Nancy Pelosi taler ud efter angreb: Familien og jeg er traumatiserede,30.10.2043 00:00,"Selvom toppolitikeren Nancy Pelosis mand, Paul Pelosi, er i bedring, efter han i fredags blev angrebet i parrets hjem af en mand med en hammer, så har episoden sat dybe spor.Ritzau skriver, at Nancy Pelosi nu sætter ord på angrebet til medlemmer af Repræsentanternes Hus, hvor hun selv er formand, lørdag lokal tid.- I går morges brød en voldelig mand ind i vores families hjem, krævede at konfrontere mig og angreb brutalt min mand, Paul. Vores børn, børnebørn og jeg er traumatiserede af det livstruende angreb på vores Pop (et engelsk kælenavn for far).82-årige Nancy Pelosi var i Washington D.C., da angrebet fandt sted, skriver nyhedsbureauet Reuters.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
Ukrainsk fodboldkamp afbrudt af luftalarm,30.10.2053 00:00,"Det ukrainske fodboldhold Shakhtar Donetsk spiller på grund af krigen i Ukraine sine hjemmekampe i Champions League i Polen.Det er der sikkert nogle internationale fodboldstjerner, der er glade for.For der bliver stadig spillet i den hjemlige ukrainske liga. Og da Shakhtar Donetsk i går spillede mod Oleksandria, måtte kampen i Lviv afbrydes i mere end en time på grund af luftalarm.Shakhtar var bagud 0-1, da holdene måtte forlade banen, da sirenerne lød, skriver nyhedsbureauet Reuters.- Deltagerne i kampen søgte i beskyttelsesrum. Pas på og find et sikkert sted, lød det på Twitter fra klubben.Da kampen blev genoptaget efter en time og 40 minutters afbrydelse, blev slutresultatet 2-2.Shakhtar Donetsk tager på onsdag mod RB Leipzig i Champions League, men den kamp spilles altså i Warszawa.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
Det bliver gråt men usædvanlig varmt i dag,30.10.2059 00:00,"17 grader sniger temperaturen sig op på i dag i nogle dele af landet.Det er usædvanlig varmt for slutningen af oktober skriver DMI på Twitter.- Fortsat særdeles lunt for årstiden med op til 17 grader og vind bliver der ikke meget af i dag.Selvom varmegraderne ikke er normalt i oktober, så vil det ligne en efterårsdag, når man kigger ud ad vinduet, hvor det grå vejr bliver en del af farvespillet sammen med de brune og gule efterårsblade.Vinden bliver svag til jævn fra syd og sydøst.Her til morgen vil der også være tåget flere sted, men solen kigger frem senere - især i de sydlige egne, oplyser DMI.I nat kommer dog en koldfront ind over over Danmark fra vest, og det giver lidt lavere temperaturer i den kommende uge, og der forventes regn, byger og blæst på tirsdag og onsdag.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
"Præsidenten erklærer sørgeperiode i Sydkorea, efter Halloween-tumult dræber mindst 151",13.10.2022 00:00,"Præsidenten erklærer sørgeperiode i Sydkorea, efter Halloween-tumult dræber mindst 151",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
To bilbomber i Somalias hovedstad koster mindst 100 livet,30.10.2022 07:05,"To bilbomber eksploderede i går lørdag eftermiddag lokal tid ude foran Somalias undervisningsministerium, der ligger centralt i hovedstaden Mogadishu.Mindst 100 mennesker har mistet livet, og 300 personer er blevet kvæstet, oplyser Somalias præsident, Hassan Sheikh Mohamud, ifølge Ritzau.Den anden bombe blev detoneret kort efter den første, efter at folk på gaden var stimlet sammen for at hjælpe ofrene for den første bombe. Det oplyser en journalist fra nyhedsbureauet Reuters, som befinder sig i Mogadishu.Angrebet blev udført af terrorbevægelsen al-Shabaab, der er allieret med al-Qaeda-bevægelsen, som i mere end et årti har forsøgt at vælte regeringen og tage magten i Somalia.Scenerne efter de to bilbomber sprang i Mogadishu. (Foto: © SAID YUSUF, Ritzau Scanpix)Redningskøretøjer i nærheden af eksplosionerne. (Foto: © HASSAN ALI ELMI, Ritzau Scanpix)Mindst 100 har mistet liver, efter bomberne sprang. (Foto: © SAID YUSUF, Ritzau Scanpix)Eksplosionerne kunne ses fra lang afstand. (Foto: © ABDIHALIM BASHIR, Ritzau Scanpix)1 / 4Scenerne efter de to bilbomber sprang i Mogadishu. (Foto: © SAID YUSUF, Ritzau Scanpix)1 / 4Redningskøretøjer i nærheden af eksplosionerne. (Foto: © HASSAN ALI ELMI, Ritzau Scanpix)2 / 4Mindst 100 har mistet liver, efter bomberne sprang. (Foto: © SAID YUSUF, Ritzau Scanpix)3 / 4Eksplosionerne kunne ses fra lang afstand. (Foto: © ABDIHALIM BASHIR, Ritzau Scanpix)4 / 4",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
Togdriften er igen normal over Storebælt efter beredskabsøvelse med afsporet godstog,30.10.2022 06:53,"En øvelse i nat på Storebæltsforbindelsen, som stoppede togdriften, er afsluttet, og togene kører igen mellem Sjælland og Fyn.Det oplyser politikommissær ved Sydsjælland og Lolland-Falsters Politi Lars Aage Nielsen til Ritzau.Nattens øvelse handlede om, hvordan myndighederne håndterede et afsporet godstog nede i tunnelen, som fragtede kemikalier.- Og for at der skulle være noget at arbejde med for alle aktører, var der søreme også nogle blinde passagerer med dette tog, som skulle evakueres nede fra tunnelen, forklarer politikommissæren.Overordnet er opgaven løst tilfredsstillende, siger Lars Aage Nielsen.- Dog må vi jo altid sige, at når vi har sådan nogle øvelser, er der altid ting, der kan gøres anderledes. Det afhænger helt af, hvilket scenarie som er sat op, og hvem der skal løse det, siger han.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
Knæk Cancer samler 117 mio. kr. ind,30.10.2022 06:42,"117.449.190 danske kroner.Så meget blev der givet til kampen mod kræft under TV2's og Kræftens Bekæmpelses ""Knæk Cancer""-indsamling, som kulminerede i går aftes.Det skriver Kræftens Bekæmpelse i en pressemeddelelse.Organisationens direktør, Jesper Fisker, nævner, at verdens mange kriser gør, at danskernes lommer generelt ikke er lige så dybe, som de var sidste år.- I år er jeg derfor særlig rørt over støtten - både den økonomiske og den menneskelige. Det er imponerende, hvordan kreativiteten blomstrer, og hele landet står sammen. Tak. Tusinde, tusinde tak, siger han.En række forskere vil de kommende uger få at vide, at de får penge fra Knæk Cancer og kan sætte gang i arbejdet.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,30.10.2022 07:19
