title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Oppositionsleder udnævnt som malaysisk premierminister,02.11.2022 00:00,"Trods valgkaos og manglende flertal til nogen af præsidentkandidaterne ved lørdagens valg i Malaysia, er oppositionsleder Anwar Ibrahim nu udnævnt som ny premierminister i det sydøstasiatiske land.Det er kongen, Al-Sultan Abdullah Sultan Ahmad Shah, der har besluttet at udnævne Anwar Ibrahim, efter de to partiledere, Anwar Ibrahim og Muyiddin Yassin, ikke formåede at samle et flertal bag sig før kongens deadline, skriver Reuters.Anwars koalition, kendt som Pakatan Harapan, vandt 82 pladser i parlamentet i lørdagens afstemning, mens modstanderen Muhyiddin Yassins parti vandt 73. Det kræver 112 støtter bag sig i parlamentet for at danne regering.Malaysias politiske landskab har været ustabilt i længere tid. Efter valget i lørdags blev der postet voldsomme videoer på sociale medier, der refererede til en hændelse, hvor 200 mennesker blev dræbt efter parlamentsvalget i 1969.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
VM-kampe på over 100 minutter påvirker ikke de danske planer,25.11.2022 00:00,"Da Danmark spillede mod Tunesien i tirsdags, løb kampen op i at vare 103 minutter. Og det er ikke den første fodboldkamp til VM, der har rundet de 100 minutter.Det er nemlig blevet lidt af en selvfølge med lange VM-kampe, fordi Det Internationale Fodboldforbund (Fifa) ønsker en mere effektiv spilletid. De ekstra minutter i kampen gør nemlig tidsudtræk til et svagere våben.Hos Danmarks landstræner, Kasper Hjulmand, ændrer det dog ikke på taktikken:- Vi kunne se allerede inden vores første kamp, at der var et større fokus på effektiv spilletid, og vi var forberedte på, at kampen kunne blive længere, siger han ifølge Ritzau.Heller ikke hos spillerne på banen betyder de lange kamp det store.- Når man er i gang på banen, tænker man ikke over, at der er fem minutter ekstra at spille i. Man kigger bare ud og registrerer, hvor lang tid der er, siger den danske landsholdsanfører Simon Kjær til Ritzau.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Et dask i hovedet på russerne: Svensk par i 60erne er de seneste anholdte spioner i Norden,24.11.2055 00:00,Et 'dask' i hovedet på russerne: Svensk par i 60'erne er de seneste anholdte spioner i Norden,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Børns Vilkår: Børn og unge ligger søvnløse med svære tanker,24.11.2059 00:00,"Når det bliver nat, ligger børn og unge søvnløse med svære tanker og følelser. Det skriver Børns Vilkår i en pressemeddelelse.Den 1. november 2021 udvidede Børnetelefonen åbningstiderne til at have åbent døgnet rundt alle dage året rundt. I timerne mellem klokken 23 og 7 har der været 6.425 samtaler.Ifølge en analyse, Børns Vilkår har lavet af samtalerne i det første år, viser samtalerne, at børn og unge ligger søvnløse med svære tanker. Hver tredje samtale har handlet om psykisk mistrivsel - herunder selvmordstanker, selvmordsforsøg, psykiske lidelser og angst.Knap hver ottende samtale om natten handler om selvmord eller selvmordstanker - det er dobbelt så meget som i de øvrige timer.Der er desuden eksempler på, at nogle af nattens samtaler er endt i kontakt til politi, ambulance eller psykiatrien for at sikre den rette hjælp til børn og unge.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
"Næsten hver fjerde, der søger julehjælp, gør det for første gang",24.11.2022 06:56,"18.796 familier har søgt om julehjælp fra Dansk Folkehjælp i år.23 procent af dem har ansøgt for første gang, skriver Ritzau.Sammenlignet med sidste år har Dansk Folkehjælp fået knap 2.000 flere ansøgninger til julehjælp, som gives til familier bestående af en enlig forsørger på overførselsindkomst med et eller flere hjemmeboende børn under 18 år.- Vi spørger ikke folk om, hvorfor de søger om julehjælpen, men vi har en klar formodning om, at det skyldes inflationen. Man får ikke lige så meget i supermarkedet for de samme penge, og samtidig er rådighedsbeløbet skrumpet for de fleste, siger Peder Thorning, der er konstitueret generalsekretær i Dansk Folkehjælp.- Det skaber en desperation for, hvordan man skal komme igennem højtiden.Julehjælpen fra Dansk Folkehjælp består af en købmandskurv eller et gavekort til et supermarked til en værdi af 800 kroner samt et gavekort på 1.000 kroner til køb af julegaver til børnene.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Bagland advarer Pape om regering med S: Pas nu på med at brænde fingrene,24.11.2022 06:55,Bagland advarer Pape om regering med S: 'Pas nu på med at brænde fingrene',https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Torsdag bliver grå med byger,24.11.2022 06:27,"Himlens farve holder stand igen i dag, de grå skyer vil næppe lade meget sol slippe forbi, og derved fortsætter ugen sit meget solfattige mønster.Indtil videre er der kun registreret 1,9 timers sol siden mandag.I morgentimerne er byger i Jylland, og dagen igennem kommer der flere ind.Temperaturen kan komme helt op på otte grader i dag, og vinden har mindre styrke end i går, med en svag til frisk vind fra sydøst, dog stadig vindstød op til kuling langs østvendte kyster.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Bolsonaro får en bøde og afvist klage over valgresultat,24.11.2022 06:15,"Den afgående præsident i Brasilien, Jair Bolsonaro, har fået afvist den klage, han tidligere på ugen indleverede for at bestride det seneste valg.Det viser et retsdokument ifølge Reuters.Til valget tilbage i oktober tabte Bolsonaro til Luiz Inácio Lula da Silva i det tætteste præsidentvalg i nyere tid i Brasilien ifølge Ritzau.Selvom valgmyndigheden har godkendt resultatet, valgte Bolsonaro alligevel at indlevere klagen og forsøge at bestride valgresultat. Han bad samtidig myndighederne slette stemmer, der er afgivet elektronisk, med argumentet om en softwarefejl.I månederne op til valget forsøgte han ifølge Ritzau desuden at så tvivl om, hvorvidt man kunne stole på de elektronske valgmaskiner i Brasilien.Udover afvisningen af klagen har Bolsonaro og partierne i hans koalition desuden fået en bøde på 22,9 millioner brasilianske real for at handle i ond tro. Det svarer til cirka 30,6 millioner danske kroner.Lula da Silva indsættes på præsidentposten 1. januar.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Rekordhøjt antal ugyldige stemmer til folketingsvalget,24.11.2022 06:10,"Over 60.000 stemmer var enten blanke eller ugyldige til folketingsvalget. Det er en rekordstor stigning, lyder det fra valgforsker fra Københavns Universitet Kasper Møller Hansen ifølge Ritzau.- Der må stikke noget under for de vælgere, der har valgt at stemme blankt. Samlet set er det jo et udtryk for mistillid til vores politiske system, at vores ugyldighedsprocent stiger, siger han46.272 stemmer var blanke, og 12.599 var på anden vis ugyldige. I 2019 var de tal på henholdsvis 27.781 og 10.020.Ifølge Kasper Møller Hansens statistisk svarer det til en relativ stigning på mere end 50 procent - 54,7 procent for at være præcis.Der er dog det forbehold, at flere brevstemte til valget i år, og her er det nemmere at komme til at sætte krydset forkert.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
Pressede akutmodtagelser lukker: Sender patienter 100 kilometer væk,24.11.2022 06:02,Pressede akutmodtagelser lukker: Sender patienter 100 kilometer væk,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,24.11.2022 07:20
