title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Dagens vejr: Sne flere steder i Jylland bliver akkompagneret af solskin senere,07.01.2023 00:00,"I nattens løb er der faldet sne flere steder i Jylland, der kan lyse en ellers mørk januar op for en stund.Men dagen i dag starter ellers ud med skyer til at supplere det stedvise sne, slud eller regn, skriver DMI.I løbet af dagen klarer det op med lidt eller nogen sol og temperaturer mellem to og fem grader.Til aften kommer skyerne igen fra sydvest og trækker sne, slud eller regn med sig til mange steder.Fra morgenstunden skal man passe på sne- og isglatte veje, skriver Vejdirektoratet.Svag til frisk vind mellem sydøst og sydvest, ved kysterne kan man opleve hård vind.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Nye affaldsregler overrasker små virksomheder: Vi har intet hørt,17.01.2023 00:00,Nye affaldsregler overrasker små virksomheder: Vi har intet hørt,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Den forsvarende mester Rafael Nadal er færdig i Australian Open,18.01.2023 00:00,"Det spanske tennisikon Rafael Nadal kunne ikke skjule, at han kæmpede mod andet end sin modstander, Mackenzie McDonald, i anden runde af Australian Open.Flere gange måtte Nadal helt ned i knæ, mens han tog sig til hoften, og han modtog også behandling midtvejs i andet sæt.En skade, der hæmmede hans spil gevaldigt i nederlaget på 4-6, 4-6, 5-7 til amerikaneren, hvor han flere gange havde svært ved at løbe boldene op.En skuffet Nadal måtte derfor forlade årets første grand slam i smerte, mens Mackenzie McDonald nu kan se frem til at møde enten Yoshihito Nishioka eller Dalibor Svrcina.Spanske Rafael Nadal bliver tilset under en pause i spillet. (Foto: © Manan VATSYAYANA, Ritzau Scanpix)",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Intet håb om overlevende efter flystyrt i Nepal,28.01.2023 00:00,"Et passagerfly med 72 personer ombord styrtede i weekenden ned i ved Pokhara i den vestlige del af Nepal.Indtil videre er 71 lig blevet fundet, og redningsarbejdet er stadig i gang med at finde den sidste person.Men der er ikke nogen sandsynlighed for, at vedkommende findes i live. Det meddeler nepalesiske myndigheder ifølge Reuters.- Der er ingen mulighed for, at vi finder nogen overlevende. Vi har fundet 71 lig indtil videre, og søgen efter det sidste vil fortsætte, siger Tek Bahadur K.C. fra de nepalesiske myndigheder i Pokhara.Flystyrtet beskrives som det mest voldsomme i Nepal i 30 år.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Bjerge af boligejeres fejl truer kommuner: Vi risikerer sure borgere,18.01.2032 00:00,Bjerge af boligejeres fejl truer kommuner: 'Vi risikerer sure borgere',https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
"Selv om store bededag bliver sløjfet, brygger flere oppositionspartier på alternative forslag",18.01.2047 00:00,"Selv om store bededag bliver sløjfet, brygger flere oppositionspartier på alternative forslag",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Isbjørn dræber barn og kvinde,18.01.2023 07:17,"To personer har tirsdag mistet livet i en fjerntliggende landsby i den vestlige del af delstaten Alaska.Her gik en isbjørn ind i byen Wales og jagede flere indbyggere. Det oplyser statens politi ifølge nyhedsbureauet AP.En kvinde og en mindreårig dreng mistede livet i angrebet. Isbjørnen blev skudt og dræbt af en lokal beboer.Ifølge forskere fra Alaska, så søger flere isbjørne mod land, efter meget af isen i området er smeltet, skriver nyhedsbureauet.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Pas på: Glatte veje landet over,18.01.2023 07:09,"Pas på, når I bevæger jer ud i morgentrafikken.Fra morgenstunden kan der være sne- og isglat i store dele af Jylland og flere steder på Fyn, Sjælland, Lolland og Falster. Bornholm går heller ikke fri.Det melder Vejdirektoratet på sin hjemmeside.- Kør hjemmefra i ekstra god tid, lyder opfordringen fra Fyns Politi på Twitter.DMI melder, at der over natten er faldet sne flere steder i landet.Hold jer opdateret om føret på Vejdirektoratets trafikkort.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Amerikansk politi udlover dusør på 10.000 dollar for hjælp i drabssag,18.01.2023 06:58,"Myndighederne i Californien rækker ud efter en hjælpende hånd for at opklare mordet på seks personer.Politiet har udlovet en dusør på 10.000 dollar, der svarer til omkring 69.000 kroner, til personer, der kan komme med informationer om, hvorfor en 17-årig mor, hendes 10 måneder gamle søn og fire andre blev skudt.Amerikanske efterforskere mener, at en bande eller et narkokartel kan have haft det som mål at angribe en familie, skriver Reuters.Efterforskerne kalder skyderiet for målrettet.To kvinder og to mænd er også blandt de dræbte.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
"Nu starter mellemrunden, og der er flere danske tæsk i vente, vurderer ekspert",18.01.2023 06:45,"Nu starter mellemrunden, og der er flere danske tæsk i vente, vurderer ekspert",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Redningsarbejdet indstillet i Dnipro: Fortsat 20 savnet,18.01.2023 06:03,"Ukraine har indstillet redningsarbejdet efter et russisk missilangreb mod byen Dnipro, der ramte en ni-etagers boligblok.Arbejdet indstilles selvom 20 personer fortsat savnes.Det oplyser byens borgmester, Borys Filatov, ifølge nyhedsbureauet dpa, skriver Ritzau.- Chancen for at finde nogen er desværre tæt på nul, siger borgmesteren og tilføjer, at de savnede kan være mast af bygningsdele eller være brændt så voldsomt, at de ikke kan findes.Missilerne ramte Dnipro lørdag, hvor der sidenhen er fundet 44 lig i ruinerne, mens 79 blev såret, skriver Reuters.Missilangrebet var et blandt mange lørdag, der også ramte ukrainsk infrastruktur.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Tusindvis af haveejere risikerer at have PFAS-forurenet jord,18.01.2023 06:00,Tusindvis af haveejere risikerer at have PFAS-forurenet jord,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Filippinsk journalist og Nobelpris-vinder frikendt for skattebedrag,18.01.2023 05:36,"Det var en lettet og lykkelig Maria Ressa, der kom ud fra retten i nat.- I dag er en sejr for fakta, sandheden og retfærdighed, sagde hun til pressen, tydeligt berørt.Siden 2018 har journalisten, der også er redaktør på onlinemediet Rappler, sammen med sit medie været anklaget for skatteunddragelse. En sag, hun selv har kaldt ""chikane fra regeringens side"".Mediet har flere gange haft kritiske artikler om blandt andet landets tidligere præsident Rodrigo Dutertes kamp mod stofmisbrug i landet.Var Ressa blevet dømt, kunne hun have fået op mod 34 års fængsel.- Frikendelsen er ikke kun en sejr for Rappler, men for alle filippinere, der er blevet uretfærdigt anklaget, sagde hun til Reuters.I 2021 modtog Maria Ressa sammen med den russiske journalist Dmitrij Muratov Nobels Fredspris ""for deres indsats for at værne om ytringsfriheden, som er en forudsætning for demokrati og vedvarende fred"".",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Mand alvorligt tilskadekommen efter knivstik på Amager,19.01.2023 23:58,"En 33-årig mand er kommet alvorligt til skade, efter at han her til aften er blevet stukket med kniv på Amager.Politiet fik anmeldelsen 21.27, og knap et kvarter efter mødte den sårede selv op på Amager Hospital, fortæller vagthavende hos Københavns Politi Espen Godiksen til Ritzau.- Ham har vi selvfølgelig været ude at snakke med, og p.t. er vi til stede i området Grejsvej og Hedegårdsvej og Engvej, siger han.Politiet er nu i gang med at finde det præcise gerningssted og med at efterforske sagen. Det er endnu for tidligt at sige noget om motiv, og politiet kan heller ikke sige noget i forbindelse med gerningspersonen, siger Godiksen.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Underskriftsindsamling om store bededag blev hacket,19.01.2023 23:35,"I morges satte Fagbevægelsens Hovedorganisation (FH) gang i en underskriftsindsamling for at bevare store bededag, som hurtigt tog fart.Tidligere på aftenen fremgik det, at en god sjat over en kvart million havde underskrevet budskabet om at bevare helligdagen, men det tal bliver nu pillet ned.Underskriftindsamlingen har nemlig været ramt af et hackerangreb, som skete på et tidspunkt efter 20.30. Dog kan FH redegøre for flere hundrede tusinde underskrifter, skriver den på Twitter.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Fransk borgmester til Madonna: Du ejer muligvis maleri forsvundet i krigstid,19.01.2023 23:27,"Hvad har Madonna og byen Amiens i det nordlige Frankrig til fælles? Måske mere end popstjernen lige går og tror. Det mener i hvert fald byens borgmester, Brigitte Fouré, der i en video beder Madonna om hjælp.Hun ejer nemlig muligvis et maleri, som under Første Verdenskrig forsvandt fra et museum i Amiens. Det siger borgmesteren ifølge The Guardian. Derfor beder hun Madonna om lov til, at museet kan låne maleriet.- Dette maleri er højst sandsynligt et værk, som blev lånt til Amiens musem af Louvre før Første Verdenskrig, men som vi mistede sporet af efter, siger Brigitte Fouré.Det omtalte, forsvundne maleri er af den franske kunster Jérôme-Martin Langlois. Ifølge avisen Le Figaro er det sandsynligt, at Madonna købte maleriet - eller et, der var identisk med det, bare uden signatur eller dato - på en auktion i New York i 1989.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
"Fransk nonne, der blev regnet som verdens ældste person, er død 118 år gammel",19.01.2023 22:18,"Den franske nonne Lucile Randon, der blev regnet som verdens ældste nulevende menneske, er død. Hun blev 118 år gammel.Hun sov ind på et plejehjem i Toulon i Sydfrankrig, skriver det franske nyhedsbureau AFP ifølge France24.Lucile Randon, der også gik under navnet søster André, blev født den 11. februar 1904.Hun kunne forrige år fejre sin 117 års fødselsdag med at have overlevet en infektion med covid-19.Lucile Randon indtog rollen som verdens ældste i april 2022, hvor japaneren Kane Tanaka, som før bar titlen, døde i en alder af 119 år.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
KARAKTERER Fire danskere efterlod det bedste indtryk i VM-sejren over Tunesien,19.01.2023 22:05,KARAKTERER Fire danskere efterlod det bedste indtryk i VM-sejren over Tunesien,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Brasiliansk præsident fjerner 40 soldater fra palads på grund af mistillid,19.01.2023 21:55,"Brasiliens nye præsident, Lula da Silva, har fået fjernet 40 soldater, som har været med til at vogte præsidentpaladset i hovedstaden Brasilia.Det fremgår af en skriftlig udtalelse fra Lulas regeringskontor, skriver Reuters.Baggrunden for beslutningen er, at Lula har mistro til dele af landets væbnede styrker efter hændelsen den 8. januar.Her blev både præsidentpaladset, kongressen og højesteret stormet af tilhængere af den tidligere præsident Jair Bolsonaro.I sidste uge udtrykte præsident Lula, at han var overbevist om, at dørene til præsidentpaladset var blevet åbnet for demonstranterne, fordi der ikke var tegn på, at døre var blevet brudt op.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Trods tunesiske tordendrøn tager Danmark endnu en storsejr,19.01.2023 21:53,Trods tunesiske tordendrøn tager Danmark endnu en storsejr,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Greta Thunberg tilbageholdt af tysk politi under stor klimademonstration,19.01.2023 21:50,Greta Thunberg tilbageholdt af tysk politi under stor klimademonstration ,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Regeringen afviser folkeafstemning om store bededag: Skal vi så have folkeafstemninger en gang om måneden?,19.01.2023 21:16,Regeringen afviser folkeafstemning om store bededag: 'Skal vi så have folkeafstemninger en gang om måneden?',https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
EU-formand frygter for Europas grønne virksomheder,19.01.2023 21:00,EU-formand frygter for Europas grønne virksomheder,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
Udenlandske hjælpeorganisationer genoptager delvist arbejde i Afghanistan,19.01.2023 20:36,"Tre store udenlandske hjælpeorganisationer - Care, Red Barnet og IRC - genoptager delvist deres arbejde i Afghanistan.Det sker, fordi Taliban har åbnet for, at kvinder igen kan arbejde på nogle udvalgte områder. Det skriver AFP ifølge Ritzau.I december forbød Taliban alle afghanske kvinder at arbejde for en række organisationer. Det skete ifølge Taliban, fordi nogle nødhjælpsarbejdere ikke overholdt regler for, hvordan kvinder skulle klæde sig.I en pressemeddelelse skriver Red Barnets internationale organisation, at den fra relevante myndigheder har fået tilsagn til, at deres kvindelige ansatte kan arbejde på nogle områder uden at blive generet.Kvinder udgør omkring halvdelen af Red Barnets ansatte, oplyser organisationen ifølge Ritzau.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
"Efter Tesla-prischok: Brugte Teslaer rives væk, og nu falder prisen hos konkurrenterne",19.01.2023 20:00,"Efter Tesla-prischok: Brugte Teslaer rives væk, og nu falder prisen hos konkurrenterne",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,18.01.2023 07:17
