title,published,text,link,og:site_name,og:url,site_description,name,url,scrape_time
Sverige åbner for at sende kampvogne til Ukraine,12.01.2023 00:00,"Sverige tilslutter sig nu koret af europæiske lande, der i disse dage taler om at sende kampvogne til Ukraine.Den svenske forsvarsminister, Pål Jonson, fortæller til Svenska Dagbladet, at de ikke udelukker at sende kampvogne mod Ukraine. Til avisen siger han, at de ikke har planlagt nogen leverance, men at det kan blive aktuelt på et senere tidspunkt.Storbritanniens premierminister, Rishi Sunak, har tidligere meddelt, at de vil sende kampvogne til Ukraine. Også Tyskland meldes nu klar til at sende Leopard 2-kampvogne afsted.Mange andre lande har tøvet med at melde ud, om de vil sende deres Leopard-kampvogne til Ukraine. De er nemlig produceret i Tyskland, og derfor kræver det tysk tilladelse for andre lande at donere deres kampvogne til Ukraine.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Luftvejssygdom lukker Nordkoreas hovedstad ned,25.01.2041 00:00,"En stigende smitte af en uspecificeret luftvejssygdom i Nordkorea har ført til, at hovedstaden Pyongyang er lukket ned i fem dage.Det skriver The Guardian, der refererer til mediet NK News med base i Seoul i Sydkorea.De henviser til en regeringsmeddelelse, hvori der står, at indbyggere i Pyongyang skal blive inden døre indtil på søndag og tage deres temperatur flere gange om dagen.Corona bliver ikke nævnt, men landets leder Kim Jong-un har også tidligere erklæret virusset nedkæmpet i Nordkorea.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Foreninger fælder dom over forældet lov: Kvinder bør også have værnepligt,25.01.2023 07:15,Foreninger fælder dom over forældet lov: Kvinder bør også have værnepligt ,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Medskaber af populær tv-serie fyret,25.01.2023 07:03,"Siden 2013 har det i seks sæsoner været muligt at følge videnskabsmanden Rick Sanchez, der sammen med sit barnebarn Morty Smith udforsker forskellige dimensioner i den prisvindende tv-serie 'Rick and Morty'.Men nu er det slut for den ene af seriens to medskabere. Tv-netværket Adult Swim, der producerer serien, har meddelt på Twitter, at de stopper samarbejdet med Justin Roiland, der også lægger stemme til de to hovedkarakterer, med øjeblikkelig virkning.Roiland er blevet anklaget for grov vold i sit hjem i Orange County i Californien i forbindelse med en hændelse i 2020. Her afviste Roiland alle anklager, skriver NBC News.Adult Swim oplyser, at de vil fortsætte med at producere tv-serien, der er blevet forlænget med 70 episoder.Rick and Mortys ene medskaber, Justin Roiland, stopper samarbejdet med Adult Swim.Justin Roiland er anklaget for grov vold i sit hjem i 2020. (Foto: © Chris Pizzello, Chris Pizzello/Invision/AP)Fans af den populære tv-serie, der har klædt sig ud som karakterer fra programmet. (Foto: © Powers Imagery, Powers Imagery/Invision/AP)1 / 3Rick and Mortys ene medskaber, Justin Roiland, stopper samarbejdet med Adult Swim.1 / 3Justin Roiland er anklaget for grov vold i sit hjem i 2020. (Foto: © Chris Pizzello, Chris Pizzello/Invision/AP)2 / 3Fans af den populære tv-serie, der har klædt sig ud som karakterer fra programmet. (Foto: © Powers Imagery, Powers Imagery/Invision/AP)3 / 3",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
"Onsdag starter tør, men vandet venter mod vest",25.01.2023 07:02,"Store dele af landet kan begynde dagen lidt lunere end de foregående dage, da temperaturen de fleste steder er på et par plusgrader.Undtagelsen er Sønderjylland og Sjælland, og generelt vil niveauet i dag stige, og være fra cirka 1 til 6 graders varme.Skyerne giver ikke plads til megen sol i dag, men det holder tørt indtil i eftermiddag, hvor et regnvejr trækker ned over Jylland fra nordvest.Det vil i løbet af aftenen og senere natten sprede sig til det meste af landet. Vinden kommer fra sydvest med en let til frisk styrke, langs kysterne op til hård vind.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Schweizisk forbud kan være på vej væk: Giver Danmark mulighed for at sende mandskabsvogne til Ukraine,25.01.2023 06:51,"Danmark spurgte sidste år Schweiz om lov til at sende 20 mandskabsvogne købt i Schweiz til Ukraine, men det blev afvist på grund af landets neutralitetspolitik.Nu har en komité i det schweiziske parlament dog givet grønt lys til, at fjerne et forbud mod eksport af schweizisk produceret ammunition.Beslutningen skal dog først godkendes i landets parlament, men sker det, kan Danmark sende mandskabsvogne til Ukraine.Når komitéen siger ok til at afskaffe forbudet mod at reeksportere schweizisk ammunition, skyldes det, at man mener, det ikke bryde med Schweiz' neutralitetsprincip, når våbnene går igennem et andet land og ikke direkte fra Schweiz til et land i krig.LÆS OGSÅ Partier åbner for at sende Danmarks bedste kampvogne til Ukraine",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Søren Gade ser ingen problemer ved bijob,25.01.2023 06:12,"Folketingets formand, Søren Gade (V), fortsætter som formand for både Esbjerg Havn og Folketinget på trods af massiv kritik for at bestride begge poster.Ritzau skriver, at Gade afviser, at der skulle være problemer ved at repræsentere begge dele. Han uddyber, at formandsposten i Esbjerg Havn giver ham en drivkraft, da han så kan have en finger på pulsen i erhvervslivet.Et flertal i folketinget har givet Søren Gade det grønne lys for hans bijob, der indbringer ham cirka 300.000 kroner i årligt honorar.Han afviser selv, at pengene spiller en rolle, fordi han har opgivet andre poster i forbindelse med at blive formand for Folketinget.- Jeg har selvfølgelig opgivet poster som kommitteret for Hjemmeværnet og andre. Så hvis det var pengene, så har jeg i hvert fald smidt en million kroner.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Partier åbner for at sende Danmarks bedste kampvogne til Ukraine,25.01.2023 06:00,Partier åbner for at sende Danmarks bedste kampvogne til Ukraine,https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Fogh kritiserer undersøgelse af FE-hjemsendelser,25.01.2023 05:48,"Den tidligere statsminister Anders Fogh Rasmussen (V) kalder det for en ""kæmpe skandale"", at undersøgelsen af hjemsendelserne i Forsvarets Efterretningstjeneste skal foregå bag lukkede døre.Det skriver Ritzau.Fogh opfordrede inden dannelsen af SVM-regeringen til at afslutte sagen, så den nye regering kunne starte sit arbejde uden efterslæb.Regeringen valgte at nedsætte en kommission, der skal undersøge hjemsendelserne af FE’s øverste chef, Lars Findsen, samt tidligere FE-chef Thomas Ahrenkiel og tre andre FE-medarbejdere.- Undersøgelsen, af hvorfor de pågældende medarbejdere er blevet hjemsendt, skal foregå bag lukkede døre, hvilket jeg mener er en kæmpe skandale, siger Anders Fogh Rasmussen, der ikke mener, at regeringen har fundet en passende løsning i sagen om Forsvarets Efterretningstjeneste.",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
Skib kæntret i Japan: Ni besætningsmedlemmer savnes,25.01.2023 05:27,"Et fragtskib er kæntret ud for Nagasaki i den vestlige del af Japan.Klokken 23.15 tirsdag aften kom et nødkald fra skibet, hvilket fik den japanske kystvagt til at reagere, skriver nyhedsbureauet Reuters.Af skibets besætning på 22 mand er indtil videre 13 blevet reddet i land af kystvagten.Kystvagten oplyser, at fire af dem blev fundet flydende på vandet. De melder ikke om tilstanden på de fundne besætningsmedlemmer.Årsagen til, at skibet kæntret er endnu uvist.Det 6.651 ton tunge skib fragtede tømmer.Her ses kystvagten søge efter besætningsmedlemmer fra skibet. (Foto: © handout, Ritzau Scanpix)Indtil nu er 13 besætningsmedlemmer fundet. (Foto: © handout, Ritzau Scanpix)Kystvagten leder stadig efter de resterende ni besætnigsmedlemmer. (Foto: © handout, Ritzau Scanpix)1 / 3Her ses kystvagten søge efter besætningsmedlemmer fra skibet. (Foto: © handout, Ritzau Scanpix)1 / 3Indtil nu er 13 besætningsmedlemmer fundet. (Foto: © handout, Ritzau Scanpix)2 / 3Kystvagten leder stadig efter de resterende ni besætnigsmedlemmer. (Foto: © handout, Ritzau Scanpix)3 / 3",https://www.dr.dk,DR,https://www.dr.dk/nyheder,"DR nyheder - Hold dig opdateret. Få de seneste nyheder fra Danmark og udlandet. Læs om de største sager, Kultur, Politik, Viden & Sport her",DR,https://www.dr.dk/nyheder,25.01.2023 07:18
